"dist","bird","date","release"
9.83155861020795,"Prem",2023-02-13,"January"
8.45375553854227,"Prem",2023-02-14,"January"
7.23356639585851,"Prem",2023-02-15,"January"
8.20982585093006,"Prem",2023-02-16,"January"
6.6401921948994,"Prem",2023-02-17,"January"
6.1186473957101,"Prem",2023-02-18,"January"
5.06169892016113,"Prem",2023-02-19,"January"
11.3059179610029,"Prem",2023-02-20,"January"
7.83649592975455,"Prem",2023-02-21,"January"
10.1230770784322,"Prem",2023-02-22,"January"
7.465131769066,"Prem",2023-02-23,"January"
6.23936616902748,"Prem",2023-02-24,"January"
6.96297914368789,"Prem",2023-02-25,"January"
6.57419523852532,"Prem",2023-02-26,"January"
5.71891144185302,"Prem",2023-02-27,"January"
5.00232882825732,"Prem",2023-02-28,"January"
6.48594725912963,"Prem",2023-03-01,"January"
6.72772932569066,"Prem",2023-03-02,"January"
7.36198807286075,"Prem",2023-03-03,"January"
7.27016119291646,"Prem",2023-03-04,"January"
9.04945249763013,"Prem",2023-03-05,"January"
10.8520904279518,"Prem",2023-03-06,"January"
8.79687663724114,"Prem",2023-03-07,"January"
11.0512851082275,"Prem",2023-03-08,"January"
10.1340107170739,"Prem",2023-03-09,"January"
9.07676363570568,"Prem",2023-03-10,"January"
8.81783957822538,"Prem",2023-03-11,"January"
9.14928685781481,"Prem",2023-03-12,"January"
5.59300160011242,"Prem",2023-03-13,"January"
0.109801045019305,"Rove",2023-01-13,"January"
1.86113375734627,"Rove",2023-01-14,"January"
3.90532579721439,"Rove",2023-01-15,"January"
4.42585989024998,"Rove",2023-01-16,"January"
4.99104662947576,"Rove",2023-01-17,"January"
3.95049521129435,"Rove",2023-01-18,"January"
2.39156703334867,"Rove",2023-01-19,"January"
3.48908308028548,"Rove",2023-01-20,"January"
3.82111906758252,"Rove",2023-01-21,"January"
5.29676010067265,"Rove",2023-01-22,"January"
5.719100657898,"Rove",2023-01-23,"January"
6.26558830452874,"Rove",2023-01-24,"January"
6.71817364751085,"Rove",2023-01-25,"January"
6.96886958619783,"Rove",2023-01-26,"January"
7.37317879406694,"Rove",2023-01-27,"January"
6.15386829141484,"Rove",2023-01-28,"January"
6.89908630049091,"Rove",2023-01-29,"January"
6.14656540439815,"Rove",2023-01-30,"January"
7.10594504056769,"Rove",2023-01-31,"January"
6.28630076579205,"Rove",2023-02-01,"January"
5.10343792352145,"Rove",2023-02-02,"January"
5.58355704467656,"Rove",2023-02-03,"January"
8.57403818306596,"Rove",2023-02-04,"January"
4.78004565610444,"Rove",2023-02-05,"January"
6.1940055132137,"Rove",2023-02-06,"January"
4.98646805378465,"Rove",2023-02-07,"January"
5.63982824327698,"Rove",2023-02-08,"January"
5.55648267803582,"Rove",2023-02-09,"January"
5.46159398135597,"Rove",2023-02-10,"January"
5.07269845435146,"Rove",2023-02-11,"January"
6.63453260050557,"Rove",2023-02-12,"January"
5.13228756471456,"Rove",2023-02-13,"January"
5.5805525004761,"Rove",2023-02-14,"January"
5.71387171059816,"Rove",2023-02-15,"January"
5.81194914996847,"Rove",2023-02-16,"January"
5.74619416943983,"Rove",2023-02-17,"January"
4.16224672090251,"Rove",2023-02-18,"January"
3.49909707707302,"Rove",2023-02-19,"January"
3.84210812228331,"Rove",2023-02-20,"January"
4.18471072258045,"Rove",2023-02-21,"January"
5.42038124613776,"Rove",2023-02-22,"January"
4.61432788922074,"Rove",2023-02-23,"January"
4.4228475967714,"Rove",2023-02-24,"January"
4.73851864554424,"Rove",2023-02-25,"January"
4.71612035046387,"Rove",2023-02-26,"January"
4.94131128966499,"Rove",2023-02-27,"January"
4.76770196350052,"Rove",2023-02-28,"January"
4.84491235354452,"Rove",2023-03-01,"January"
5.79727371591872,"Rove",2023-03-02,"January"
8.43691742102945,"Rove",2023-03-03,"January"
7.05337069377996,"Rove",2023-03-04,"January"
7.29495685867905,"Rove",2023-03-05,"January"
6.59290396660482,"Rove",2023-03-06,"January"
10.2628549465053,"Rove",2023-03-07,"January"
9.667976000111,"Rove",2023-03-08,"January"
8.48058317315906,"Rove",2023-03-09,"January"
8.48112475942381,"Rove",2023-03-10,"January"
6.10133439387015,"Rove",2023-03-11,"January"
6.57499623944008,"Rove",2023-03-12,"January"
5.47479957968822,"Rove",2023-03-13,"January"
4.90527339921006,"Rove",2023-03-14,"January"
1.9777054124858,"Rove",2023-03-15,"January"
0.520965253580471,"Rove",2023-03-16,"January"
0.0458439731971582,"Valentine",2023-01-13,"January"
0.940650485766784,"Valentine",2023-01-14,"January"
1.94599613177289,"Valentine",2023-01-15,"January"
2.92773796345776,"Valentine",2023-01-16,"January"
4.50649740315393,"Valentine",2023-01-17,"January"
4.55270750153709,"Valentine",2023-01-18,"January"
3.59371344739446,"Valentine",2023-01-19,"January"
5.08796174837249,"Valentine",2023-01-20,"January"
6.63011627971222,"Valentine",2023-01-21,"January"
5.15076315632623,"Valentine",2023-01-22,"January"
5.39053550732179,"Valentine",2023-01-23,"January"
4.83704619692383,"Valentine",2023-01-24,"January"
3.84217450747025,"Valentine",2023-01-25,"January"
4.47381003299479,"Valentine",2023-01-26,"January"
4.09505395568727,"Valentine",2023-01-27,"January"
4.08430072077242,"Valentine",2023-01-28,"January"
3.11949840879217,"Valentine",2023-01-29,"January"
3.58645482411034,"Valentine",2023-01-30,"January"
5.48804269425934,"Valentine",2023-01-31,"January"
3.68164158225165,"Valentine",2023-02-01,"January"
4.36014010241042,"Valentine",2023-02-02,"January"
5.32443072068475,"Valentine",2023-02-03,"January"
5.8319545962569,"Valentine",2023-02-04,"January"
4.35310766592946,"Valentine",2023-02-05,"January"
4.80326525277542,"Valentine",2023-02-06,"January"
4.31006237164628,"Valentine",2023-02-07,"January"
4.58762847321724,"Valentine",2023-02-08,"January"
3.96044358647576,"Valentine",2023-02-09,"January"
4.16909886366255,"Valentine",2023-02-10,"January"
4.01881875998238,"Valentine",2023-02-11,"January"
3.26807691212456,"Valentine",2023-02-12,"January"
4.28657311442494,"Valentine",2023-02-13,"January"
4.69268295643721,"Valentine",2023-02-14,"January"
4.38482720232795,"Valentine",2023-02-15,"January"
4.3124539043473,"Valentine",2023-02-16,"January"
3.38718771751075,"Valentine",2023-02-17,"January"
3.1624836398097,"Valentine",2023-02-18,"January"
3.16559188562314,"Valentine",2023-02-19,"January"
3.61508970949326,"Valentine",2023-02-20,"January"
4.20576532781492,"Valentine",2023-02-21,"January"
4.45134505654467,"Valentine",2023-02-22,"January"
4.45503146108937,"Valentine",2023-02-23,"January"
3.35459901567873,"Valentine",2023-02-24,"January"
4.20008890503831,"Valentine",2023-02-25,"January"
3.26609076717927,"Valentine",2023-02-26,"January"
3.77855399701376,"Valentine",2023-02-27,"January"
3.14805204064601,"Valentine",2023-02-28,"January"
3.49823408603005,"Valentine",2023-03-01,"January"
5.2118640720205,"Valentine",2023-03-02,"January"
4.91004060459605,"Valentine",2023-03-03,"January"
5.44159659780904,"Valentine",2023-03-04,"January"
6.21784683558341,"Valentine",2023-03-05,"January"
5.29007059092781,"Valentine",2023-03-06,"January"
5.16741776366332,"Valentine",2023-03-07,"January"
5.53966556149147,"Valentine",2023-03-08,"January"
4.9597225121962,"Valentine",2023-03-09,"January"
5.05418983314667,"Valentine",2023-03-10,"January"
6.03770451106246,"Valentine",2023-03-11,"January"
4.97820559835665,"Valentine",2023-03-12,"January"
4.96254844384384,"Valentine",2023-03-13,"January"
5.53492642944449,"Valentine",2023-03-14,"January"
4.4657093327178,"Valentine",2023-03-15,"January"
5.09154203505117,"Valentine",2023-03-16,"January"
4.13368893105029,"Valentine",2023-03-17,"January"
3.64685708820164,"Valentine",2023-03-18,"January"
3.74793119768505,"Valentine",2023-03-19,"January"
2.41361787531699,"Valentine",2023-03-20,"January"
4.26095549954392,"Valentine",2023-03-21,"January"
4.12736376139836,"Valentine",2023-03-22,"January"
4.40812057782985,"Valentine",2023-03-23,"January"
5.08174233926345,"Valentine",2023-03-24,"January"
3.02239659921408,"Valentine",2023-03-25,"January"
3.86388291173097,"Valentine",2023-03-26,"January"
4.2469036175157,"Valentine",2023-03-27,"January"
3.56522625549442,"Valentine",2023-03-28,"January"
4.21775167496903,"Valentine",2023-03-29,"January"
3.51059912834617,"Valentine",2023-03-30,"January"
4.38238998356016,"Valentine",2023-03-31,"January"
5.33463442644308,"Valentine",2023-04-01,"January"
5.26294529341013,"Valentine",2023-04-02,"January"
5.22634738199013,"Valentine",2023-04-03,"January"
4.60637048927449,"Valentine",2023-04-04,"January"
4.48530103800849,"Valentine",2023-04-05,"January"
4.38830229856426,"Valentine",2023-04-06,"January"
5.14828907744691,"Valentine",2023-04-07,"January"
4.57817910924772,"Valentine",2023-04-08,"January"
5.07900636007103,"Valentine",2023-04-09,"January"
6.22729698973258,"Valentine",2023-04-10,"January"
4.84443849093499,"Valentine",2023-04-11,"January"
6.10212139301199,"Valentine",2023-04-12,"January"
3.6568730350397,"Valentine",2023-04-13,"January"
3.80628001362376,"Valentine",2023-04-14,"January"
3.2888981995816,"Valentine",2023-04-15,"January"
2.45140541241162,"Valentine",2023-04-16,"January"
2.88758851190481,"Valentine",2023-04-17,"January"
1.95645374592513,"Valentine",2023-04-18,"January"
0.0109227203669656,"Marmalade",2023-01-13,"January"
1.46245662340211,"Marmalade",2023-01-14,"January"
1.99289855618262,"Marmalade",2023-01-15,"January"
1.79762860125809,"Marmalade",2023-01-16,"January"
1.49376740605097,"Marmalade",2023-01-17,"January"
0.587258749765178,"Marmalade",2023-01-18,"January"
2.08788496923795,"Marmalade",2023-01-19,"January"
4.21909664129726,"Marmalade",2023-01-20,"January"
3.84505408081516,"Marmalade",2023-01-21,"January"
7.07605520175194,"Marmalade",2023-01-22,"January"
6.43384467376807,"Marmalade",2023-01-23,"January"
5.58577036886195,"Marmalade",2023-01-24,"January"
4.50695834141442,"Marmalade",2023-01-25,"January"
4.97398602387064,"Marmalade",2023-01-26,"January"
5.38404279497541,"Marmalade",2023-01-27,"January"
4.88626363278625,"Marmalade",2023-01-28,"January"
2.57826023146262,"Marmalade",2023-01-29,"January"
3.27732498935139,"Marmalade",2023-01-30,"January"
3.6397672385666,"Marmalade",2023-01-31,"January"
4.02791039689525,"Marmalade",2023-02-01,"January"
6.0659926397211,"Marmalade",2023-02-02,"January"
4.77586424606264,"Marmalade",2023-02-03,"January"
5.77172544250239,"Marmalade",2023-02-04,"January"
4.06083484321582,"Marmalade",2023-02-05,"January"
4.08260094309085,"Marmalade",2023-02-06,"January"
5.07016425139341,"Marmalade",2023-02-07,"January"
4.72714401687145,"Marmalade",2023-02-08,"January"
4.61024905908111,"Marmalade",2023-02-09,"January"
3.94007722392928,"Marmalade",2023-02-10,"January"
5.04053667355118,"Marmalade",2023-02-11,"January"
4.5006363411254,"Marmalade",2023-02-12,"January"
4.46753968317013,"Marmalade",2023-02-13,"January"
4.79573705685579,"Marmalade",2023-02-14,"January"
4.19735433691326,"Marmalade",2023-02-15,"January"
3.19799443834204,"Marmalade",2023-02-16,"January"
3.27944318480172,"Marmalade",2023-02-17,"January"
2.86378995772167,"Marmalade",2023-02-18,"January"
4.36105244328506,"Marmalade",2023-02-19,"January"
3.38933968643618,"Marmalade",2023-02-20,"January"
3.97090419616819,"Marmalade",2023-02-21,"January"
3.82948522737912,"Marmalade",2023-02-22,"January"
4.01767655149021,"Marmalade",2023-02-23,"January"
4.57476205299588,"Marmalade",2023-02-24,"January"
4.77670917823299,"Marmalade",2023-02-25,"January"
3.31688197382043,"Marmalade",2023-02-26,"January"
3.91160982181251,"Marmalade",2023-02-27,"January"
3.80157582654597,"Marmalade",2023-02-28,"January"
3.45470050926577,"Marmalade",2023-03-01,"January"
3.78258715188204,"Marmalade",2023-03-02,"January"
5.2062987704399,"Marmalade",2023-03-03,"January"
5.12685686692516,"Marmalade",2023-03-04,"January"
4.50547079163283,"Marmalade",2023-03-05,"January"
5.28003028578977,"Marmalade",2023-03-06,"January"
5.41774563382285,"Marmalade",2023-03-07,"January"
5.84535062017002,"Marmalade",2023-03-08,"January"
5.50540315209749,"Marmalade",2023-03-09,"January"
4.79109410706218,"Marmalade",2023-03-10,"January"
4.40996646311077,"Marmalade",2023-03-11,"January"
4.10398043932277,"Marmalade",2023-03-12,"January"
4.84846466421785,"Marmalade",2023-03-13,"January"
4.16119463848128,"Marmalade",2023-03-14,"January"
3.7552190111272,"Marmalade",2023-03-15,"January"
4.60298031650593,"Marmalade",2023-03-16,"January"
3.95252316993339,"Marmalade",2023-03-17,"January"
4.24268109909461,"Marmalade",2023-03-18,"January"
2.61944154482934,"Marmalade",2023-03-19,"January"
1.57700056911661,"Marmalade",2023-03-20,"January"
1.54419571011871,"Marmalade",2023-03-21,"January"
2.87659992163102,"Marmalade",2023-03-22,"January"
2.95247492605552,"Marmalade",2023-03-23,"January"
5.46396996131947,"Marmalade",2023-03-24,"January"
5.9178278669606,"Marmalade",2023-03-25,"January"
6.22459421532472,"Marmalade",2023-03-26,"January"
6.14800116238634,"Marmalade",2023-03-27,"January"
3.91519382058534,"Marmalade",2023-03-28,"January"
6.0251522024327,"Marmalade",2023-03-29,"January"
4.45275969173032,"Marmalade",2023-03-30,"January"
4.10227836452462,"Marmalade",2023-03-31,"January"
4.5763255900352,"Marmalade",2023-04-01,"January"
4.29116815614443,"Marmalade",2023-04-02,"January"
4.45427443078052,"Marmalade",2023-04-03,"January"
4.54973493378083,"Marmalade",2023-04-04,"January"
4.89661285063751,"Marmalade",2023-04-05,"January"
4.92969932506053,"Marmalade",2023-04-06,"January"
1.81119611568159,"Marmalade",2023-04-07,"January"
2.57713643201055,"Marmalade",2023-04-08,"January"
5.23792191011451,"Marmalade",2023-04-09,"January"
4.78427503722068,"Marmalade",2023-04-10,"January"
4.46942949514469,"Marmalade",2023-04-11,"January"
4.77341977273857,"Marmalade",2023-04-12,"January"
5.17504167534398,"Marmalade",2023-04-13,"January"
3.28020776894493,"Marmalade",2023-04-14,"January"
2.06119391989909,"Marmalade",2023-04-15,"January"
2.14500103971781,"Marmalade",2023-04-16,"January"
2.88512995394623,"Marmalade",2023-04-17,"January"
0.538505805898964,"Marmalade",2023-04-18,"January"
0.111630288410605,"Wobbles",2023-01-17,"January"
0.0115845750710003,"Wobbles",2023-01-18,"January"
0.925956774284334,"Wobbles",2023-01-19,"January"
2.5738071854243,"Wobbles",2023-01-20,"January"
3.02296047388489,"Wobbles",2023-01-21,"January"
3.60902207636774,"Wobbles",2023-01-22,"January"
3.19227779755845,"Wobbles",2023-01-23,"January"
1.39961983870317,"Wobbles",2023-01-24,"January"
0.756276810369878,"Brook",2023-01-17,"January"
1.55447812277629,"Brook",2023-01-18,"January"
1.49638269366126,"Brook",2023-01-19,"January"
4.28353005647277,"Brook",2023-01-20,"January"
4.0221755497313,"Brook",2023-01-21,"January"
4.86140875978041,"Brook",2023-01-22,"January"
4.2101842212375,"Brook",2023-01-23,"January"
3.51993569755777,"Brook",2023-01-24,"January"
4.17972004737643,"Brook",2023-01-25,"January"
3.77882828048944,"Brook",2023-01-26,"January"
3.25681313194911,"Brook",2023-01-27,"January"
2.95905568650575,"Brook",2023-01-28,"January"
2.55977500369894,"Brook",2023-01-29,"January"
4.97018720263984,"Brook",2023-01-30,"January"
4.64454902967498,"Brook",2023-01-31,"January"
4.92298627541603,"Brook",2023-02-01,"January"
6.01095505888833,"Brook",2023-02-02,"January"
5.39699570261522,"Brook",2023-02-03,"January"
4.6297319150992,"Brook",2023-02-04,"January"
4.81339893767607,"Brook",2023-02-05,"January"
4.9051086238679,"Brook",2023-02-06,"January"
3.66475013500199,"Brook",2023-02-07,"January"
3.82965429968694,"Brook",2023-02-08,"January"
3.93805289957719,"Brook",2023-02-09,"January"
4.19196772368611,"Brook",2023-02-10,"January"
3.97771291206818,"Brook",2023-02-11,"January"
3.2703100389776,"Brook",2023-02-12,"January"
3.67518701356606,"Brook",2023-02-13,"January"
4.70445762029423,"Brook",2023-02-14,"January"
4.1047741540948,"Brook",2023-02-15,"January"
3.04082769434756,"Brook",2023-02-16,"January"
2.71858478967571,"Brook",2023-02-17,"January"
2.80418465440203,"Brook",2023-02-18,"January"
3.5379553005564,"Brook",2023-02-19,"January"
3.36128434704477,"Brook",2023-02-20,"January"
3.56937948763335,"Brook",2023-02-21,"January"
4.16539683153883,"Brook",2023-02-22,"January"
4.14373450707177,"Brook",2023-02-23,"January"
3.78590264579644,"Brook",2023-02-24,"January"
4.26850243202008,"Brook",2023-02-25,"January"
4.37170158622439,"Brook",2023-02-26,"January"
5.46345842263186,"Brook",2023-02-27,"January"
4.16072637513673,"Brook",2023-02-28,"January"
3.94322963979471,"Brook",2023-03-01,"January"
3.71579737210755,"Brook",2023-03-02,"January"
3.7476283996061,"Brook",2023-03-03,"January"
4.00575823190719,"Brook",2023-03-04,"January"
4.1254866626493,"Brook",2023-03-05,"January"
4.56846565652191,"Brook",2023-03-06,"January"
4.04857204156878,"Brook",2023-03-07,"January"
5.51113562454058,"Brook",2023-03-08,"January"
3.7657085502052,"Brook",2023-03-09,"January"
4.69382718527822,"Brook",2023-03-10,"January"
3.84710269229951,"Brook",2023-03-11,"January"
4.40803718083083,"Brook",2023-03-12,"January"
4.36479169870415,"Brook",2023-03-13,"January"
3.29364056768495,"Brook",2023-03-14,"January"
4.68468364863961,"Brook",2023-03-15,"January"
4.55670635848391,"Brook",2023-03-16,"January"
5.78403630716272,"Brook",2023-03-17,"January"
6.44153248768015,"Brook",2023-03-18,"January"
4.48038440640133,"Brook",2023-03-19,"January"
4.90426261293152,"Brook",2023-03-20,"January"
5.06130479660778,"Brook",2023-03-21,"January"
3.86166119065047,"Brook",2023-03-22,"January"
4.97252667614936,"Brook",2023-03-23,"January"
4.78040683666706,"Brook",2023-03-24,"January"
3.72735305498994,"Brook",2023-03-25,"January"
3.8791516557316,"Brook",2023-03-26,"January"
4.32507433426954,"Brook",2023-03-27,"January"
3.9531398695841,"Brook",2023-03-28,"January"
3.98525232242267,"Brook",2023-03-29,"January"
2.984588786275,"Brook",2023-03-30,"January"
4.10756401827718,"Brook",2023-03-31,"January"
4.83984194613938,"Brook",2023-04-01,"January"
4.79069383009342,"Brook",2023-04-02,"January"
4.27533336780863,"Brook",2023-04-03,"January"
4.56446517713093,"Brook",2023-04-04,"January"
5.34466537225068,"Brook",2023-04-05,"January"
5.18939167959721,"Brook",2023-04-06,"January"
6.76710949317377,"Brook",2023-04-07,"January"
5.32683306095517,"Brook",2023-04-08,"January"
5.5115878980373,"Brook",2023-04-09,"January"
5.57331532726864,"Brook",2023-04-10,"January"
6.41411815236423,"Brook",2023-04-11,"January"
6.27164675143617,"Brook",2023-04-12,"January"
5.47823877393032,"Brook",2023-04-13,"January"
5.44828740013502,"Brook",2023-04-14,"January"
5.12973376341404,"Brook",2023-04-15,"January"
5.5028586461815,"Brook",2023-04-16,"January"
5.05668303955428,"Brook",2023-04-17,"January"
2.36124421391089,"Brook",2023-04-18,"January"
0.279802311107748,"Clover",2023-01-17,"January"
0.470868195810992,"Clover",2023-01-18,"January"
1.79785324518085,"Clover",2023-01-19,"January"
3.82089645069625,"Clover",2023-01-20,"January"
2.97476364814496,"Clover",2023-01-21,"January"
3.47401899311647,"Clover",2023-01-22,"January"
4.59697921107497,"Clover",2023-01-23,"January"
3.87957252907753,"Clover",2023-01-24,"January"
4.19874020361381,"Clover",2023-01-25,"January"
4.00963011408903,"Clover",2023-01-26,"January"
4.0339187005269,"Clover",2023-01-27,"January"
3.67606581951807,"Clover",2023-01-28,"January"
3.63412277688542,"Clover",2023-01-29,"January"
3.99260722127053,"Clover",2023-01-30,"January"
4.14640931209715,"Clover",2023-01-31,"January"
4.98260359573509,"Clover",2023-02-01,"January"
4.23575950984083,"Clover",2023-02-02,"January"
4.936072846256,"Clover",2023-02-03,"January"
5.4700884242876,"Clover",2023-02-04,"January"
5.82304540673665,"Clover",2023-02-05,"January"
6.49885932960045,"Clover",2023-02-06,"January"
6.61989887180928,"Clover",2023-02-07,"January"
6.4640539736835,"Clover",2023-02-08,"January"
6.25142009975904,"Clover",2023-02-09,"January"
4.16142894183514,"Clover",2023-02-10,"January"
4.04272551033434,"Clover",2023-02-11,"January"
3.43651527682839,"Clover",2023-02-12,"January"
4.0940840569678,"Clover",2023-02-13,"January"
4.64790858547901,"Clover",2023-02-14,"January"
6.27317205585946,"Clover",2023-02-15,"January"
4.3674675750982,"Clover",2023-02-16,"January"
3.39767051991507,"Clover",2023-02-17,"January"
3.57775599686288,"Clover",2023-02-18,"January"
3.80938068301452,"Clover",2023-02-19,"January"
3.67035331430349,"Clover",2023-02-20,"January"
3.42599733341305,"Clover",2023-02-21,"January"
3.38382559810852,"Clover",2023-02-22,"January"
3.7879253384347,"Clover",2023-02-23,"January"
3.74561211231302,"Clover",2023-02-24,"January"
5.09932596927253,"Clover",2023-02-25,"January"
3.62853117787656,"Clover",2023-02-26,"January"
4.27719604682008,"Clover",2023-02-27,"January"
3.48049623560921,"Clover",2023-02-28,"January"
3.50943560486186,"Clover",2023-03-01,"January"
3.63993451214082,"Clover",2023-03-02,"January"
6.02914668117658,"Clover",2023-03-03,"January"
6.1195969569375,"Clover",2023-03-04,"January"
5.253366110299,"Clover",2023-03-05,"January"
6.09039225087012,"Clover",2023-03-06,"January"
3.93413233503436,"Clover",2023-03-07,"January"
5.64029565375765,"Clover",2023-03-08,"January"
4.78292457140815,"Clover",2023-03-09,"January"
6.14602967185104,"Clover",2023-03-10,"January"
4.71704540998096,"Clover",2023-03-11,"January"
5.83666285686575,"Clover",2023-03-12,"January"
4.95943941901845,"Clover",2023-03-13,"January"
4.6161700725378,"Clover",2023-03-14,"January"
4.77287411866421,"Clover",2023-03-15,"January"
4.5625554200527,"Clover",2023-03-16,"January"
4.26346424939005,"Clover",2023-03-17,"January"
5.12411826823736,"Clover",2023-03-18,"January"
2.41295322739649,"Clover",2023-03-19,"January"
0.844108014849564,"Clover",2023-03-20,"January"
1.93772974277848,"Clover",2023-03-21,"January"
2.87548287086541,"Clover",2023-03-22,"January"
4.47340309625993,"Clover",2023-03-23,"January"
5.16087811424557,"Clover",2023-03-24,"January"
5.57503278493241,"Clover",2023-03-25,"January"
4.77854888049815,"Clover",2023-03-26,"January"
4.54400731421961,"Clover",2023-03-27,"January"
3.26729891336067,"Clover",2023-03-28,"January"
5.17140485619271,"Clover",2023-03-29,"January"
4.43679531390119,"Clover",2023-03-30,"January"
4.86158368608933,"Clover",2023-03-31,"January"
4.98535084045092,"Clover",2023-04-01,"January"
5.37794355542139,"Clover",2023-04-02,"January"
6.16057136831011,"Clover",2023-04-03,"January"
7.78686627654585,"Clover",2023-04-04,"January"
8.03640576455606,"Clover",2023-04-05,"January"
5.63604736526335,"Clover",2023-04-06,"January"
5.1172456101546,"Clover",2023-04-07,"January"
5.74018425536372,"Clover",2023-04-08,"January"
4.72658337000256,"Clover",2023-04-09,"January"
5.26534914234275,"Clover",2023-04-10,"January"
6.06451487902872,"Clover",2023-04-11,"January"
5.16577634995775,"Clover",2023-04-12,"January"
5.45254817309114,"Clover",2023-04-13,"January"
3.54421109434404,"Clover",2023-04-14,"January"
1.95539817115093,"Clover",2023-04-15,"January"
2.38781087388041,"Clover",2023-04-16,"January"
3.44751153303539,"Clover",2023-04-17,"January"
1.34416654450132,"Clover",2023-04-18,"January"
